year,country,politics
2005,Burundi,13.704571
2005,Cambodia,21.08226
2005,Cameroon,20.564932
2005,Canada,90.910141
2005,Cape Verde,58.703171
2005,Cayman Islands,85.343887
2005,Central African Republic,9.4275894
2005,Chad,8.2331533
2005,Chile,86.461525
2005,China,35.351601
2005,Colombia,38.297554
2005,Comoros,17.845062
2005,"Congo, Dem. Rep.",3.7114174
2005,"Congo, Rep.",11.702081
2005,Cook Islands,75.147247
2005,Costa Rica,66.089836
2005,Cote d'Ivoire,8.4310265
2005,Croatia,61.527058
2005,Cuba,30.85638
2005,Cyprus,78.978554
2005,Czech Republic,76.199715
2005,Denmark,96.54702
2005,Djibouti,23.186665
2005,Dominica,72.387276
2005,Dominican Republic,38.341522
2005,Ecuador,24.677485
2005,"Egypt, Arab Rep.",36.97419
2005,El Salvador,45.781235
2005,Equatorial Guinea,9.404542
2005,Eritrea,19.378141
2005,Estonia,79.535172
2005,Ethiopia,16.477278
2005,Fiji,48.531792
2005,Finland,99.676727
2005,France,85.177475
2005,French Guiana,70.411659
2005,Gabon,37.765209
2005,"Gambia, The",35.144634
2005,Georgia,37.070255
2005,Germany,89.684723
2005,Ghana,51.32272
2005,Greece,72.315506
2005,Greenland,
2005,Grenada,63.85899
2005,Guam,72.03923
2005,Guatemala,29.113602
2005,Guinea,14.057212
2005,Guinea-Bissau,17.304914
2005,Guyana,35.354713
2005,Haiti,6.385838
2005,Honduras,29.780849
2005,"Hong Kong SAR, China",89.232224
2005,Hungary,78.680565
2005,Iceland,98.296906
2005,India,46.814095
2005,Indonesia,28.026606
2005,"Iran, Islamic Rep.",24.064869
2005,Iraq,3.0688066
2005,Ireland,93.537132
2005,Israel,65.232979
2005,Italy,70.078804
2005,Jamaica,49.354637
2005,Japan,84.516487
2005,"Jersey, Channel Islands",
2005,Jordan,52.513977
2005,Kazakhstan,31.894457
2005,Kenya,28.212845
2005,Kiribati,57.287968
2005,"Korea, Dem. Rep.",11.380031
2005,"Korea, Rep.",73.21183
2005,Kosovo,29.153931
2005,Kuwait,58.728989
2005,Kyrgyz Republic,17.921865
2005,Lao PDR,12.640286
2005,Latvia,70.229729
2005,Lebanon,39.516785
2005,Lesotho,45.008564
2005,Liberia,13.600493
2005,Libya,20.594173
2005,Liechtenstein,91.289124
2005,Lithuania,70.63781
2005,Luxembourg,95.639763
2005,"Macao SAR, China",78.146194
2005,"Macedonia, FYR",39.670341
2005,Madagascar,46.750938
2005,Malawi,36.737194
2005,Malaysia,64.783211
2005,Maldives,53.540447
2005,Mali,44.225792
2005,Malta,85.008125
2005,Marshall Islands,50.565201
2005,Martinique,77.783455
2005,Mauritania,37.510166
2005,Mauritius,73.067467
2005,Mexico,49.779964
2005,"Micronesia, Fed. Sts.",66.241089
2005,Moldova,33.234863
2005,Monaco,77.287292
2005,Mongolia,48.748573
2005,Montenegro,51.325432
2005,Morocco,40.464226
2005,Mozambique,39.175007
2005,Myanmar,4.7409139
2005,Namibia,58.515221
2005,Nauru,80.492424
2005,Nepal,21.295462
2005,Netherlands,94.13295
2005,Netherlands Antilles,78.227486
2005,New Caledonia,40.865383
2005,New Zealand,95.888748
2005,Nicaragua,34.865147
2005,Niger,31.401907
2005,Nigeria,15.689988
2005,Niue,
2005,Norway,95.468102
2005,Oman,58.881355
2005,Pakistan,20.629269
2005,Palau,82.255241
2005,Panama,52.07486
2005,Papua New Guinea,20.550062
2005,Paraguay,21.605095
2005,Peru,38.727097
2005,Philippines,41.054466
2005,Poland,66.038284
2005,Portugal,85.543297
2005,Puerto Rico,77.377655
2005,Qatar,65.229134
2005,Reunion,80.302032
2005,Romania,52.064659
2005,Russian Federation,28.736633
2005,Rwanda,19.547174
2005,Samoa,70.604088
2005,San Marino,81.61422
2005,Sao Tome and Principe,37.010681
2005,Saudi Arabia,41.866993
2005,Senegal,49.071674
2005,Serbia,34.589581
2005,Seychelles,58.232056
2005,Sierra Leone,18.513941
2005,Singapore,88.456383
2005,Slovak Republic,74.615379
2005,Slovenia,79.075592
2005,Solomon Islands,36.217735
2005,Somalia,0.72272497
2005,South Africa,62.860367
2005,South Sudan,
2005,Spain,81.332436
2005,Sri Lanka,41.179268
2005,St. Kitts and Nevis,83.606705
2005,St. Lucia,82.091309
2005,St. Vincent and the Grenadines,81.43853
2005,Sudan,4.3689213
2005,Suriname,49.284668
2005,Swaziland,24.477821
2005,Sweden,95.396553
2005,Switzerland,95.157776
2005,Syrian Arab Republic,21.911022
2005,"Taiwan, China",76.842323
2005,Tajikistan,13.63986
2005,Tanzania,36.953678
2005,Thailand,51.334347
2005,Timor-Leste,25.42329
2005,Togo,13.338976
2005,Tonga,41.639183
2005,Trinidad and Tobago,57.104343
2005,Tunisia,49.44978
2005,Turkey,51.711121
2005,Turkmenistan,10.032525
2005,Tuvalu,67.457039
2005,Uganda,29.993502
2005,Ukraine,33.975712
2005,United Arab Emirates,65.298378
2005,United Kingdom,86.748566
2005,United States,83.765823
2005,Uruguay,70.222397
2005,Uzbekistan,6.1461949
2005,Vanuatu,64.577019
2005,"Venezuela, RB",16.787411
2005,Vietnam,36.369205
2005,Virgin Islands (U.S.),80.398575
2005,West Bank and Gaza,20.521948
2005,"Yemen, Rep.",16.347429
2005,Zambia,30.435184
2005,Zimbabwe,6.0506868
2006,Afghanistan,4.4348564
2006,Albania,36.668686
2006,Algeria,28.532833
2006,American Samoa,69.514542
2006,Andorra,89.841225
2006,Angola,12.730564
2006,Anguilla,89.108566
2006,Antigua and Barbuda,75.295525
2006,Argentina,43.23341
2006,Armenia,40.255215
2006,Aruba,84.339073
2006,Australia,91.869743
2006,Austria,94.35733
2006,Azerbaijan,21.987707
2006,"Bahamas, The",82.180878
2006,Bahrain,53.376083
2006,Bangladesh,18.461369
2006,Barbados,83.923378
2006,Belarus,17.887539
2006,Belgium,87.099403
2006,Belize,47.320854
2006,Benin,43.527214
2006,Bermuda,81.971428
2006,Bhutan,56.620361
2006,Bolivia,30.827761
2006,Bosnia and Herzegovina,39.698273
2006,Botswana,70.463699
2006,Brazil,49.097443
2006,Brunei Darussalam,64.483055
2006,Bulgaria,58.533737
2006,Burkina Faso,40.902699
2006,Burundi,14.821803
2006,Cambodia,20.019777
2006,Cameroon,20.168974
2006,Canada,93.151031
2006,Cape Verde,66.0364
2006,Cayman Islands,86.624123
2006,Central African Republic,10.018998
2006,Chad,7.3650417
2006,Chile,84.137062
2006,China,35.76862
2006,Colombia,41.433228
2006,Comoros,20.669115
2006,"Congo, Dem. Rep.",4.5256524
2006,"Congo, Rep.",12.177866
2006,Cook Islands,73.215897
2006,Costa Rica,65.758301
2006,Cote d'Ivoire,9.3984423
2006,Croatia,61.694283
2006,Cuba,32.612675
2006,Cyprus,81.154953
2006,Czech Republic,77.17292
2006,Denmark,96.869118
2006,Djibouti,26.060381
2006,Dominica,74.976112
2006,Dominican Republic,40.014557
2006,Ecuador,21.127729
2006,"Egypt, Arab Rep.",31.646919
2006,El Salvador,46.630482
2006,Equatorial Guinea,12.371639
2006,Eritrea,15.43527
2006,Estonia,81.139343
2006,Ethiopia,22.859985
2006,Fiji,45.1894
2006,Finland,98.620148
2006,France,85.899422
2006,French Guiana,68.415054
2006,Gabon,28.702887
2006,"Gambia, The",34.835625
2006,Georgia,43.499313
2006,Germany,91.535172
2006,Ghana,54.570137
2006,Greece,71.670509
2006,Greenland,
2006,Grenada,64.82917
2006,Guam,72.284355
2006,Guatemala,30.40666
2006,Guinea,8.4891424
2006,Guinea-Bissau,18.782461
2006,Guyana,35.910522
2006,Haiti,12.028212
2006,Honduras,28.834827
2006,"Hong Kong SAR, China",88.606796
2006,Hungary,79.0989
2006,Iceland,97.08477
2006,India,46.494724
2006,Indonesia,31.602898
2006,"Iran, Islamic Rep.",20.119606
2006,Iraq,3.1509197
2006,Ireland,93.231606
2006,Israel,68.38427
2006,Italy,69.761002
2006,Jamaica,51.211288
2006,Japan,86.858231
2006,"Jersey, Channel Islands",
2006,Jordan,50.697304
2006,Kazakhstan,31.185278
2006,Kenya,29.911203
2006,Kiribati,59.675083
2006,"Korea, Dem. Rep.",9.1335926
2006,"Korea, Rep.",69.599663
2006,Kosovo,32.960133
2006,Kuwait,58.560081
2006,Kyrgyz Republic,17.625221
2006,Lao PDR,16.413031
2006,Latvia,72.248634
2006,Lebanon,30.085281
2006,Lesotho,44.511772
2006,Liberia,21.755861
2006,Libya,17.859173
2006,Liechtenstein,92.090042
2006,Lithuania,71.83783
2006,Luxembourg,95.313324
2006,"Macao SAR, China",72.931084
2006,"Macedonia, FYR",44.288483
2006,Madagascar,46.175228
2006,Malawi,37.701385
2006,Malaysia,61.499878
2006,Maldives,49.887676
2006,Mali,44.231686
2006,Malta,86.889458
2006,Marshall Islands,49.253387
2006,Martinique,76.988777
2006,Mauritania,33.325798
2006,Mauritius,70.845299
2006,Mexico,48.915421
2006,"Micronesia, Fed. Sts.",66.298889
2006,Moldova,34.7808
2006,Monaco,81.118881
2006,Mongolia,47.56237
2006,Montenegro,47.683907
2006,Morocco,41.284355
2006,Mozambique,39.657425
2006,Myanmar,5.0587053
2006,Namibia,60.760441
2006,Nauru,84.324013
2006,Nepal,24.249372
2006,Netherlands,93.000191
2006,Netherlands Antilles,78.939995
2006,New Caledonia,40.865383
2006,New Zealand,95.888741
2006,Nicaragua,31.549618
2006,Niger,30.315657
2006,Nigeria,15.501994
2006,Niue,
2006,Norway,95.45787
2006,Oman,57.523521
2006,Pakistan,25.091209
2006,Palau,85.766319
2006,Panama,53.361263
2006,Papua New Guinea,23.607578
2006,Paraguay,21.448387
2006,Peru,39.624119
2006,Philippines,37.247414
2006,Poland,64.754654
2006,Portugal,81.267365
2006,Puerto Rico,72.992088
2006,Qatar,65.09314
2006,Reunion,81.747505
2006,Romania,55.220707
2006,Russian Federation,26.936497
2006,Rwanda,32.671303
2006,Samoa,69.644417
2006,San Marino,85.285545
2006,Sao Tome and Principe,38.174038
2006,Saudi Arabia,39.777721
2006,Senegal,43.172192
2006,Serbia,41.825314
2006,Seychelles,54.240215
2006,Sierra Leone,20.355724
2006,Singapore,86.130638
2006,Slovak Republic,74.135002
2006,Slovenia,80.128601
2006,Solomon Islands,33.666988
2006,Somalia,0.64102566
2006,South Africa,64.299263
2006,South Sudan,
2006,Spain,75.996635
2006,Sri Lanka,42.093925
2006,St. Kitts and Nevis,82.224899
2006,St. Lucia,80.805313
2006,St. Vincent and the Grenadines,80.050438
2006,Sudan,7.6112876
2006,Suriname,46.688217
2006,Swaziland,29.566284
2006,Sweden,95.794472
2006,Switzerland,96.441368
2006,Syrian Arab Republic,17.634535
2006,"Taiwan, China",73.07962
2006,Tajikistan,13.498697
2006,Tanzania,41.832516
2006,Thailand,43.919807
2006,Timor-Leste,18.920675
2006,Togo,14.823497
2006,Tonga,39.046535
2006,Trinidad and Tobago,54.207191
2006,Tunisia,51.320953
2006,Turkey,50.751476
2006,Turkmenistan,8.2700729
2006,Tuvalu,62.657249
2006,Uganda,33.434059
2006,Ukraine,35.008705
2006,United Arab Emirates,64.497833
2006,United Kingdom,90.113647
2006,United States,85.684998
2006,Uruguay,70.767647
2006,Uzbekistan,7.9316783
2006,Vanuatu,63.25935
2006,"Venezuela, RB",15.575641
2006,Vietnam,34.931538
2006,Virgin Islands (U.S.),76.59095
2006,West Bank and Gaza,19.055307
2006,"Yemen, Rep.",18.277632
2006,Zambia,34.553814
2006,Zimbabwe,7.0071745
2007,Afghanistan,4.5817051
2007,Albania,40.807362
2007,Algeria,25.769699
2007,American Samoa,74.849701
2007,Andorra,91.308273
2007,Angola,12.382215
2007,Anguilla,89.139824
2007,Antigua and Barbuda,75.217232
2007,Argentina,43.034672
2007,Armenia,41.285561
2007,Aruba,84.476654
2007,Australia,92.532448
2007,Austria,96.617104
2007,Azerbaijan,22.371607
2007,"Bahamas, The",83.672768
2007,Bahrain,55.240234
2007,Bangladesh,20.025702
2007,Barbados,86.31739
2007,Belarus,19.69573
2007,Belgium,87.378899
2007,Belize,46.054478
2007,Benin,43.499531
2007,Bermuda,82.24707
2007,Bhutan,52.207741
2007,Bolivia,30.501875
2007,Bosnia and Herzegovina,37.483334
2007,Botswana,71.36702
2007,Brazil,48.937042
2007,Brunei Darussalam,66.172623
2007,Bulgaria,58.974579
2007,Burkina Faso,41.578484
2007,Burundi,13.176178
2007,Cambodia,21.323595
2007,Cameroon,20.117748
2007,Canada,92.524696
2007,Cape Verde,67.31469
2007,Cayman Islands,85.852936
2007,Central African Republic,9.4201546
2007,Chad,6.4410243
2007,Chile,83.133255
2007,China,36.496155
2007,Colombia,42.219849
2007,Comoros,17.114941
2007,"Congo, Dem. Rep.",5.1507878
2007,"Congo, Rep.",11.734615
2007,Cook Islands,69.293213
2007,Costa Rica,66.129799
2007,Cote d'Ivoire,10.320641
2007,Croatia,62.926567
2007,Cuba,34.85651
2007,Cyprus,81.518204
2007,Czech Republic,76.25882
2007,Denmark,97.274086
2007,Djibouti,27.756195
2007,Dominica,74.733604
2007,Dominican Republic,38.602341
2007,Ecuador,21.54921
2007,"Egypt, Arab Rep.",34.840408
2007,El Salvador,46.298889
2007,Equatorial Guinea,12.672804
2007,Eritrea,12.485725
2007,Estonia,80.945251
2007,Ethiopia,24.63982
2007,Fiji,38.381035
2007,Finland,97.581741
2007,France,85.613762
2007,French Guiana,67.063049
2007,Gabon,28.042095
2007,"Gambia, The",35.127052
2007,Georgia,46.065697
2007,Germany,91.637436
2007,Ghana,53.429024
2007,Greece,71.357368
2007,Greenland,
2007,Grenada,64.694099
2007,Guam,72.781151
2007,Guatemala,30.936623
2007,Guinea,6.7666106
2007,Guinea-Bissau,16.317064
2007,Guyana,37.970707
2007,Haiti,13.351915
2007,Honduras,31.799452
2007,"Hong Kong SAR, China",87.893143
2007,Hungary,78.117393
2007,Iceland,96.695656
2007,India,45.134228
2007,Indonesia,35.347008
2007,"Iran, Islamic Rep.",19.816389
2007,Iraq,4.264699
2007,Ireland,94.128395
2007,Israel,66.841789
2007,Italy,69.356346
2007,Jamaica,51.190723
2007,Japan,84.157829
2007,"Jersey, Channel Islands",
2007,Jordan,53.063107
2007,Kazakhstan,32.580925
2007,Kenya,28.436378
2007,Kiribati,57.156769
2007,"Korea, Dem. Rep.",12.732367
2007,"Korea, Rep.",74.91111
2007,Kosovo,37.527882
2007,Kuwait,58.978668
2007,Kyrgyz Republic,19.337437
2007,Lao PDR,16.546703
2007,Latvia,70.637749
2007,Lebanon,29.162706
2007,Lesotho,40.701382
2007,Liberia,22.849953
2007,Libya,23.125423
2007,Liechtenstein,91.705452
2007,Lithuania,72.485733
2007,Luxembourg,95.97097
2007,"Macao SAR, China",67.146965
2007,"Macedonia, FYR",46.043453
2007,Madagascar,46.270668
2007,Malawi,38.903992
2007,Malaysia,61.360676
2007,Maldives,41.669231
2007,Mali,45.093323
2007,Malta,88.310913
2007,Marshall Islands,48.854332
2007,Martinique,77.712433
2007,Mauritania,31.209532
2007,Mauritius,74.080223
2007,Mexico,47.202938
2007,"Micronesia, Fed. Sts.",59.737175
2007,Moldova,35.706104
2007,Monaco,80.480156
2007,Mongolia,46.696194
2007,Montenegro,50.440502
2007,Morocco,41.78624
2007,Mozambique,40.0466
2007,Myanmar,4.7342381
2007,Namibia,62.898968
2007,Nauru,56.685619
2007,Nepal,25.271093
2007,Netherlands,92.934273
2007,Netherlands Antilles,79.573273
2007,New Caledonia,37.5
2007,New Zealand,96.139412
2007,Nicaragua,29.749231
2007,Niger,28.623636
2007,Nigeria,15.532975
2007,Niue,
2007,Norway,94.841446
2007,Oman,60.686596
2007,Pakistan,23.053831
2007,Palau,86.089127
2007,Panama,53.67091
2007,Papua New Guinea,25.731073
2007,Paraguay,22.75386
2007,Peru,40.437817
2007,Philippines,37.439777
2007,Poland,67.178093
2007,Portugal,80.929276
2007,Puerto Rico,73.458153
2007,Qatar,63.016582
2007,Reunion,82.132813
2007,Romania,55.354412
2007,Russian Federation,26.991749
2007,Rwanda,36.164684
2007,Samoa,67.599976
2007,San Marino,85.768616
2007,Sao Tome and Principe,40.411942
2007,Saudi Arabia,42.036095
2007,Senegal,39.407681
2007,Serbia,42.171211
2007,Seychelles,53.461346
2007,Sierra Leone,24.021143
2007,Singapore,85.65696
2007,Slovak Republic,74.913605
2007,Slovenia,80.040436
2007,Solomon Islands,30.285583
2007,Somalia,0.40064102
2007,South Africa,61.893074
2007,South Sudan,
2007,Spain,75.813553
2007,Sri Lanka,42.26791
2007,St. Kitts and Nevis,77.86721
2007,St. Lucia,77.959007
2007,St. Vincent and the Grenadines,76.512383
2007,Sudan,7.0887017
2007,Suriname,47.450832
2007,Swaziland,29.462576
2007,Sweden,96.779289
2007,Switzerland,96.781616
2007,Syrian Arab Republic,19.121031
2007,"Taiwan, China",73.315819
2007,Tajikistan,15.052151
2007,Tanzania,41.594067
2007,Thailand,43.813629
2007,Timor-Leste,18.316391
2007,Togo,17.6724
2007,Tonga,39.408649
2007,Trinidad and Tobago,55.705616
2007,Tunisia,49.600422
2007,Turkey,50.975399
2007,Turkmenistan,11.231218
2007,Tuvalu,60.042667
2007,Uganda,34.840725
2007,Ukraine,35.459373
2007,United Arab Emirates,66.192047
2007,United Kingdom,89.163551
2007,United States,84.9039
2007,Uruguay,72.324249
2007,Uzbekistan,9.7450409
2007,Vanuatu,59.863937
2007,"Venezuela, RB",12.714352
2007,Vietnam,35.558361
2007,Virgin Islands (U.S.),74.830933
2007,West Bank and Gaza,15.826394
2007,"Yemen, Rep.",19.008873
2007,Zambia,37.701508
2007,Zimbabwe,6.10882
2008,Afghanistan,3.7788672
2008,Albania,44.011112
2008,Algeria,25.129702
2008,American Samoa,74.531479
2008,Andorra,91.61998
2008,Angola,14.853648
2008,Anguilla,89.382141
2008,Antigua and Barbuda,75.707649
2008,Argentina,40.373821
2008,Armenia,42.498802
2008,Aruba,85.185585
2008,Australia,92.946533
2008,Austria,95.569183
2008,Azerbaijan,24.055178
2008,"Bahamas, The",83.604904
2008,Bahrain,55.026325
2008,Bangladesh,21.08161
2008,Barbados,85.43325
2008,Belarus,23.029428
2008,Belgium,86.109055
2008,Belize,47.582359
2008,Benin,43.403301
2008,Bermuda,82.328705
2008,Bhutan,52.917732
2008,Bolivia,29.614635
2008,Bosnia and Herzegovina,40.888279
2008,Botswana,71.353172
2008,Brazil,50.797016
2008,Brunei Darussalam,67.435966
2008,Bulgaria,57.442085
2008,Burkina Faso,44.006897
2008,Burundi,14.955686
2008,Cambodia,20.904112
2008,Cameroon,19.303047
2008,Canada,93.020073
2008,Cape Verde,66.984161
2008,Cayman Islands,82.776619
2008,Central African Republic,10.139797
2008,Chad,5.4744349
2008,Chile,82.032135
2008,China,37.79052
2008,Colombia,41.924232
2008,Comoros,15.659025
2008,"Congo, Dem. Rep.",5.3126111
2008,"Congo, Rep.",12.3645
2008,Cook Islands,53.498508
2008,Costa Rica,65.656013
2008,Cote d'Ivoire,10.231211
2008,Croatia,62.358013
2008,Cuba,33.623455
2008,Cyprus,84.184433
2008,Czech Republic,78.028717
2008,Denmark,97.283646
2008,Djibouti,33.524567
2008,Dominica,74.072853
2008,Dominican Republic,39.32362
2008,Ecuador,21.066568
2008,"Egypt, Arab Rep.",36.066967
2008,El Salvador,46.444172
2008,Equatorial Guinea,12.476881
2008,Eritrea,14.655161
2008,Estonia,81.446022
2008,Ethiopia,23.858856
2008,Fiji,33.688961
2008,Finland,97.825256
2008,France,85.877563
2008,French Guiana,67.96328
2008,Gabon,28.902792
2008,"Gambia, The",34.322262
2008,Georgia,47.551617
2008,Germany,90.280907
2008,Ghana,53.676693
2008,Greece,69.125992
2008,Greenland,
2008,Grenada,63.967884
2008,Guam,73.046516
2008,Guatemala,32.063976
2008,Guinea,7.3364263
2008,Guinea-Bissau,14.781199
2008,Guyana,37.911823
2008,Haiti,13.75144
2008,Honduras,29.941822
2008,"Hong Kong SAR, China",88.298409
2008,Hungary,76.032761
2008,Iceland,95.251747
2008,India,44.922527
2008,Indonesia,36.16367
2008,"Iran, Islamic Rep.",17.957464
2008,Iraq,6.686832
2008,Ireland,93.487724
2008,Israel,67.781975
2008,Italy,69.433006
2008,Jamaica,50.7169
2008,Japan,83.046379
2008,"Jersey, Channel Islands",
2008,Jordan,52.445827
2008,Kazakhstan,35.528694
2008,Kenya,26.826735
2008,Kiribati,54.40004
2008,"Korea, Dem. Rep.",13.492243
2008,"Korea, Rep.",70.903633
2008,Kosovo,46.764748
2008,Kuwait,57.62027
2008,Kyrgyz Republic,20.608425
2008,Lao PDR,18.295427
2008,Latvia,68.167931
2008,Lebanon,29.415665
2008,Lesotho,43.368454
2008,Liberia,17.443977
2008,Libya,25.740685
2008,Liechtenstein,91.940491
2008,Lithuania,71.442513
2008,Luxembourg,96.369339
2008,"Macao SAR, China",68.269562
2008,"Macedonia, FYR",49.759624
2008,Madagascar,38.724434
2008,Malawi,41.172386
2008,Malaysia,57.262653
2008,Maldives,38.998394
2008,Mali,42.190815
2008,Malta,88.79406
2008,Marshall Islands,49.878078
2008,Martinique,74.43718
2008,Mauritania,21.410463
2008,Mauritius,76.18103
2008,Mexico,44.649143
2008,"Micronesia, Fed. Sts.",56.897949
2008,Moldova,36.439682
2008,Monaco,81.273003
2008,Mongolia,45.794056
2008,Montenegro,56.928043
2008,Morocco,39.866806
2008,Mozambique,41.724117
2008,Myanmar,4.1648836
2008,Namibia,67.137627
2008,Nauru,55.222553
2008,Nepal,23.841326
2008,Netherlands,93.188065
2008,Netherlands Antilles,79.244759
2008,New Caledonia,38.755981
2008,New Zealand,95.586205
2008,Nicaragua,28.702274
2008,Niger,28.570263
2008,Nigeria,17.718897
2008,Niue,
2008,Norway,95.967087
2008,Oman,63.094486
2008,Pakistan,20.964817
2008,Palau,57.86367
2008,Panama,56.590046
2008,Papua New Guinea,25.314974
2008,Paraguay,25.248827
2008,Peru,41.822849
2008,Philippines,37.228203
2008,Poland,71.267555
2008,Portugal,82.779213
2008,Puerto Rico,72.591354
2008,Qatar,68.483017
2008,Reunion,78.785408
2008,Romania,55.839443
2008,Russian Federation,26.900751
2008,Rwanda,38.027836
2008,Samoa,66.461563
2008,San Marino,85.119926
2008,Sao Tome and Principe,39.453243
2008,Saudi Arabia,43.350494
2008,Senegal,42.725128
2008,Serbia,43.554272
2008,Seychelles,54.344097
2008,Sierra Leone,23.997665
2008,Singapore,87.097755
2008,Slovak Republic,75.854805
2008,Slovenia,82.124283
2008,Solomon Islands,32.191544
2008,Somalia,0.40064102
2008,South Africa,60.537006
2008,South Sudan,
2008,Spain,75.374153
2008,Sri Lanka,40.211224
2008,St. Kitts and Nevis,77.141441
2008,St. Lucia,76.988846
2008,St. Vincent and the Grenadines,77.14061
2008,Sudan,4.9920874
2008,Suriname,50.267403
2008,Swaziland,32.674896
2008,Sweden,96.149048
2008,Switzerland,96.621719
2008,Syrian Arab Republic,21.539703
2008,"Taiwan, China",74.837875
2008,Tajikistan,13.272721
2008,Tanzania,40.05793
2008,Thailand,43.121174
2008,Timor-Leste,20.474529
2008,Togo,19.906471
2008,Tonga,41.848957
2008,Trinidad and Tobago,54.499317
2008,Tunisia,48.717358
2008,Turkey,50.600784
2008,Turkmenistan,13.669592
2008,Tuvalu,58.73085
2008,Uganda,32.442787
2008,Ukraine,34.631863
2008,United Arab Emirates,64.577148
2008,United Kingdom,87.744965
2008,United States,86.929375
2008,Uruguay,73.035423
2008,Uzbekistan,11.434757
2008,Vanuatu,59.677551
2008,"Venezuela, RB",11.334774
2008,Vietnam,33.698769
2008,Virgin Islands (U.S.),75.405304
2008,West Bank and Gaza,13.26049
2008,"Yemen, Rep.",17.981819
2008,Zambia,40.337086
2008,Zimbabwe,5.3734136
2009,Afghanistan,2.9354408
2009,Albania,46.199837
2009,Algeria,23.355026
2009,American Samoa,75.044029
2009,Andorra,90.791176
2009,Angola,14.983333
2009,Anguilla,86.683746
2009,Antigua and Barbuda,75.086357
2009,Argentina,38.082497
2009,Armenia,44.231918
2009,Aruba,88.167152
2009,Australia,92.319931
2009,Austria,93.331673
2009,Azerbaijan,25.646461
2009,"Bahamas, The",78.503288
2009,Bahrain,56.806656
2009,Bangladesh,22.372389
2009,Barbados,83.880585
2009,Belarus,22.907171
2009,Belgium,87.789597
2009,Belize,48.472378
2009,Benin,41.634731
2009,Bermuda,80.979164
2009,Bhutan,53.642185
2009,Bolivia,29.046011
2009,Bosnia and Herzegovina,39.370506
2009,Botswana,70.557533
2009,Brazil,53.80999
2009,Brunei Darussalam,73.130531
2009,Bulgaria,59.294994
2009,Burkina Faso,43.647247
2009,Burundi,15.464069
2009,Cambodia,20.952101
2009,Cameroon,20.718157
2009,Canada,94.848335
2009,Cape Verde,66.801971
2009,Cayman Islands,80.180199
2009,Central African Republic,10.319206
2009,Chad,7.1467986
2009,Chile,83.439156
2009,China,36.79184
2009,Colombia,40.684975
2009,Comoros,16.39682
2009,"Congo, Dem. Rep.",4.2827878
2009,"Congo, Rep.",14.25278
2009,Cook Islands,37.703804
2009,Costa Rica,68.645927
2009,Cote d'Ivoire,12.705503
2009,Croatia,63.900543
2009,Cuba,34.701088
2009,Cyprus,80.657913
2009,Czech Republic,78.249695
2009,Denmark,96.759941
2009,Djibouti,34.754379
2009,Dominica,72.21479
2009,Dominican Republic,37.606297
2009,Ecuador,20.223814
2009,"Egypt, Arab Rep.",38.286583
2009,El Salvador,47.900181
2009,Equatorial Guinea,13.443994
2009,Eritrea,13.424719
2009,Estonia,80.650352
2009,Ethiopia,21.62105
2009,Fiji,25.532703
2009,Finland,98.416443
2009,France,84.937675
2009,French Guiana,79.072845
2009,Gabon,29.895992
2009,"Gambia, The",35.868538
2009,Georgia,48.549477
2009,Germany,90.251099
2009,Ghana,54.687939
2009,Greece,63.911125
2009,Greenland,88.864449
2009,Grenada,63.173767
2009,Guam,71.492554
2009,Guatemala,31.62052
2009,Guinea,9.3044434
2009,Guinea-Bissau,14.825356
2009,Guyana,38.017113
2009,Haiti,14.351421
2009,Honduras,29.53355
2009,"Hong Kong SAR, China",87.185654
2009,Hungary,72.152428
2009,Iceland,91.578796
2009,India,43.89782
2009,Indonesia,35.323174
2009,"Iran, Islamic Rep.",15.656817
2009,Iraq,8.0232353
2009,Ireland,92.145325
2009,Israel,64.839714
2009,Italy,67.38739
2009,Jamaica,49.306107
2009,Japan,85.325066
2009,"Jersey, Channel Islands",
2009,Jordan,51.720371
2009,Kazakhstan,37.923008
2009,Kenya,25.739813
2009,Kiribati,51.793312
2009,"Korea, Dem. Rep.",9.2485094
2009,"Korea, Rep.",72.873154
2009,Kosovo,44.993839
2009,Kuwait,57.328587
2009,Kyrgyz Republic,19.297112
2009,Lao PDR,16.329168
2009,Latvia,69.216988
2009,Lebanon,31.143564
2009,Lesotho,47.612568
2009,Liberia,20.29978
2009,Libya,21.932093
2009,Liechtenstein,95.310928
2009,Lithuania,70.952477
2009,Luxembourg,96.185852
2009,"Macao SAR, China",73.597664
2009,"Macedonia, FYR",50.738491
2009,Madagascar,30.902817
2009,Malawi,43.394409
2009,Malaysia,56.318359
2009,Maldives,40.05571
2009,Mali,37.979321
2009,Malta,86.174286
2009,Marshall Islands,50.346569
2009,Martinique,72.242004
2009,Mauritania,24.141136
2009,Mauritius,73.891701
2009,Mexico,46.314354
2009,"Micronesia, Fed. Sts.",56.799095
2009,Moldova,36.277843
2009,Monaco,80.410744
2009,Mongolia,44.389519
2009,Montenegro,58.551594
2009,Morocco,43.285561
2009,Mozambique,44.024052
2009,Myanmar,3.4823163
2009,Namibia,63.079662
2009,Nauru,58.37812
2009,Nepal,22.074575
2009,Netherlands,93.901978
2009,Netherlands Antilles,74.137733
2009,New Caledonia,38.953461
2009,New Zealand,96.359703
2009,Nicaragua,28.563763
2009,Niger,28.901638
2009,Nigeria,15.564223
